business_name,idstd,owner_age,owner_female,owner_education,hh_vulnerability,sector_experience,mgmt_practices_index,social_capital,push_entrepreneur,employment_regular,revenue_regular_usd,business_age,sector_food,location_type,formality_status,technology_index,operating_intensity,recordkeeping_index,has_loan,collateral_proxy,income_stable,financial_literacy_proxy,regulatory_barriers,institutional_quality,market_infrastructure,performance_index,formalization_readiness,resilience_proxy,efficiency_score,equity_score,sustainability_score,dominant_objective
Gerai Setia 066,1280077,43,1,2,0.7848372497826352,5,0.1111665011759373,0.5049436306178353,0.6113077653925896,1,2768.932356807169,20,1,3,0,0.43715146483972855,0.22260074071993163,0.3306225678702053,0,0.48047409980939515,0.8987466852274237,0.8724993382085211,0.2875372859613001,0.8161935630439417,0.5415256779077939,0.05765495823871236,0.037392633887024185,0.8976074414651225,35.3333,81.3935,48.1643,Equity
Warung Maju 067,1235920,54,1,3,0.11211364833819615,31,0.040995761838033995,0.8396839704720332,0.3095380720883377,3,1561.905341938077,26,1,1,0,0.4798149069732496,0.4285821649240005,0.5423205654980151,0,0.6176599941805235,0.2654650035812758,0.6890652323948122,0.8589071012124581,0.8848736673086057,0.8067115108636458,0.8903301168840709,0.8473681087180616,0.673234884716492,28.3701,49.4845,62.6396,Sustainability
Kedai Runcit Bahagia 068,1398193,63,0,4,0.3810706764344223,1,0.33407844166911727,0.1486817618224603,0.15910503915264906,2,70.54964009537761,14,1,1,0,0.06798023857243163,0.482547177921399,0.024897799964953116,0,0.3222508420219671,0.10526442717503237,0.3691980654149962,0.748690042855702,0.8126376479075519,0.8292046747605628,0.9460950244177883,0.7536946225540546,0.9337388406387409,25.1439,25.2428,31.4814,Sustainability
Kedai Sejahtera 069,1219457,67,1,5,0.7745602499145873,30,0.6259904657610356,0.5452244192741004,0.7235125180892824,5,202.34141022359995,28,1,4,0,0.980955083386067,0.9755242070204222,0.16965666299129045,0,0.2036993075044432,0.41129271507252696,0.5096876749223163,0.8630980702553018,0.6310783644495139,0.9667111529913873,0.6115195715589407,0.7545308069714616,0.13594475877944978,49.8957,65.9824,65.8165,Equity
Kedai Runcit Makmur 070,1397629,42,0,3,0.41734147326632576,18,0.7934195271886331,0.34841266182922814,0.9046203802700867,1,247.7941009372853,3,0,1,0,0.689442550341414,0.2526110695783139,0.8514143047331374,0,0.2929783256701748,0.793696513482456,0.027294713866097498,0.8728981371101284,0.5876119032223904,0.24695901561206512,0.7369211265090363,0.7404019002134709,0.17899022035021628,33.6469,31.6937,46.4474,Sustainability
Gerai Bahagia 071,1278953,36,0,3,0.9723654847799783,8,0.5460624966304577,0.7027947582172305,0.18358244370003496,4,176.05773288438317,27,1,2,0,0.45156988724295977,0.4347266585957984,0.9565725172950833,0,0.2475585329840222,0.10784996885242881,0.6718586154733858,0.7296614950852911,0.4634291895808156,0.2518400443254112,0.6895996038456408,0.2710204338185155,0.9487643213254405,31.0336,53.8946,52.5257,Equity
Perniagaan Makmur 072,1252995,20,1,4,0.7357404498934492,26,0.5807487763069806,0.018810243162394658,0.9207030012036006,3,1362.6126231185306,13,1,1,0,0.9922614900768866,0.5623439833426136,0.19208658596051364,0,0.42912795798624803,0.09924032637944491,0.955384791124841,0.0575651316704483,0.08109359268302374,0.2185560756721251,0.5367251156924897,0.12626529605431858,0.7968149199646618,46.7531,69.4296,83.0949,Sustainability
Gerai Setia 073,1371829,50,1,3,0.015499916690321025,15,0.7998582217528911,0.6704732998031887,0.14018210920454377,5,638.8847209758188,14,0,4,0,0.27219721251609075,0.391135903946511,0.772466890707746,0,0.7582703109876737,0.24473381434416952,0.2186313474074727,0.09564279693720379,0.4775067353399598,0.9011937438512051,0.6002682036824505,0.9926745206162477,0.5688634629981206,41.5721,45.62,39.2038,Equity
Gerai Jaya 074,1209692,50,0,5,0.8799856915608364,19,0.5288433742187594,0.1028977340161874,0.7356618825495312,3,1560.8337873387702,17,0,1,0,0.3370205697613291,0.12062078516989261,0.11186255452454497,0,0.3251796119975463,0.6926925977997546,0.40752421689287754,0.07332949575090919,0.6294307898417721,0.6840558789612103,0.5402384033865214,0.995482630284744,0.8518884919177082,33.7569,40.1994,53.2875,Sustainability
Gerai Maju 075,1376830,61,0,4,0.1008047848685576,10,0.6111544902263005,0.064767752993658,0.959445158179006,5,1037.7462846688352,3,1,4,0,0.19085507239975064,0.8904416891599486,0.4726907811972283,0,0.3557950244079954,0.3743348220197439,0.8618741934085814,0.24794047351395387,0.4524734669005275,0.13987060530013573,0.11338569744722049,0.949578757873786,0.7080411696525655,54.5375,14.0322,36.3754,Efficiency
Bengkel Bahagia 076,1396769,61,1,2,0.14052372418008585,24,0.5162173399765593,0.7246233009586129,0.1473708817562377,4,702.3137340621682,15,1,2,0,0.1865116378582895,0.8012123287111118,0.5084681496558192,0,0.6974358026889609,0.7367096488182532,0.06614608128135824,0.8638493047462983,0.41855456830575355,0.9613410647357566,0.31881994198900887,0.6780509613824824,0.4850447493530381,45.9451,55.6209,40.0118,Equity
Bengkel Murni 077,1237065,53,0,4,0.7344924006110509,16,0.880458233367704,0.6403421529040735,0.43509004675535334,2,596.9569609362776,21,1,3,0,0.188480177209722,0.2564956009137105,0.5637274481059165,0,0.9132709288548826,0.40479878126052504,0.3199873297871857,0.03828766148944396,0.23615916893290434,0.6054465249182844,0.017307847993934256,0.46377153229215917,0.7070571887528808,39.5674,39.3797,40.7509,Sustainability
Kedai Runcit Jaya 078,1299299,28,0,4,0.8649685594304802,31,0.23551661858508888,0.8949359308926588,0.33745748235839945,2,1005.5644170493565,29,1,1,0,0.610836882613,0.4474765667694567,0.3614390343656123,0,0.26030403809655456,0.07903733366204324,0.9414964134038648,0.056578922066991555,0.36602906993049444,0.002105805688770279,0.07708098002565256,0.19738084190079352,0.41378001178273804,29.6851,44.5987,60.0969,Sustainability
Kedai Runcit Damai 079,1363678,41,0,3,0.536349627899556,16,0.26399358454050936,0.5196549558006451,0.38847775018409814,1,576.2437674365261,2,1,4,0,0.29413435570255786,0.7352583253995255,0.8561183548188198,0,0.7356481528149469,0.9985618907874783,0.7689973914087311,0.11761017606538371,0.20402444126617247,0.43663024320780397,0.5083202908908263,0.5483811239425211,0.9541351823431895,35.247,36.454,52.3894,Sustainability
Warung Jaya 080,1211534,32,0,4,0.2890497329457792,16,0.12796146160182575,0.5300244255271671,0.7531397391317766,3,104.57089194928083,21,0,2,0,0.9517279110556325,0.9735705815902407,0.30345702908940175,0,0.6238212743138848,0.6810556394078467,0.08092078754357601,0.5783502564871356,0.0779093268889911,0.7728073799178504,0.1778133208182574,0.29879114328120715,0.4926404835060899,34.0022,21.562,64.8483,Sustainability
Perniagaan Sejahtera 081,1240397,44,1,2,0.35131554525317554,28,0.8194667514944217,0.7070178355765505,0.6611889325555593,3,522.2417948311115,25,0,3,0,0.8167259791773109,0.16751190748866196,0.4852284856702195,0,0.5212508783498829,0.6312631936400082,0.46445901906734355,0.31915289322596585,0.724230586424026,0.3102896973330457,0.3572486106139804,0.1949502887041783,0.13126449899193382,34.385,64.0526,57.607,Equity
Perniagaan Maju 082,1291387,67,0,4,0.342889329596056,20,0.41177729056235735,0.32339757635325117,0.9686869644628192,3,361.80488469381754,10,1,3,0,0.16120577502749345,0.6379863724504522,0.19383566135185049,0,0.019089445709723263,0.4935458360374161,0.5125364985813358,0.940813056213335,0.69973861609576,0.6711114158708812,0.837037124497101,0.7693674973065222,0.3657321928838527,34.8014,23.7156,32.4202,Efficiency
Bengkel Jaya 083,1201016,37,0,2,0.32667810380951223,35,0.3478939408812438,0.036912455421932555,0.18547950335642227,2,2005.7746504066,27,0,3,0,0.8339807164223713,0.8175512898405988,0.572850511877117,1,0.3807432974992002,0.08313545615173756,0.740422500279666,0.13531842790290605,0.517373051928268,0.718031779114218,0.08693937449350408,0.11020808634601209,0.6108416780084175,53.305,33.0671,77.9345,Sustainability
Gerai Sejahtera 084,1255591,31,1,5,0.2429096718216498,9,0.9813487170871562,0.23004582571905785,0.5432608693258801,1,356.6397891193876,22,0,1,0,0.3456576935512359,0.025903543158258824,0.1971715413870505,0,0.20537839213025555,0.985186876166528,0.21437951163810687,0.8045807107377371,0.07909710323491137,0.8285730860407896,0.8318576836071437,0.7786849568536949,0.40923326617854505,33.4788,44.7164,32.8533,Equity
Gerai Bahagia 085,1223247,59,1,3,0.608867094629233,10,0.9268033664397854,0.2380134118963666,0.44912614541902673,2,50.0,15,0,3,0,0.22776816714767267,0.8109866445398132,0.24150466792583802,0,0.14018426508610315,0.46576741171814173,0.23556838455023088,0.6448554995758178,0.6164790379576846,0.5804539873636402,0.8945935730085016,0.22962311828700388,0.9563074030850027,52.5909,69.3547,45.2999,Equity
Kedai Runcit Jaya 086,1224300,36,0,3,0.9004053185650672,18,0.9719876821247614,0.33565885027819387,0.9188561089257496,5,153.3913404310833,19,1,3,0,0.7820713445352693,0.7899018217204414,0.4373618574791731,0,0.27550443404237035,0.04134656140111703,0.8526817978232927,0.6531641859588665,0.27905869798171323,0.19154249675673574,0.31855176985382105,0.000755789895118375,0.9566350198548469,54.2594,51.0162,73.4819,Sustainability
Kedai Runcit Murni 087,1282798,34,0,5,0.30708241308334117,15,0.14229899675869284,0.9434627330404629,0.01061923247695995,3,1246.762402546469,21,1,3,0,0.856998054665862,0.9234823685721658,0.27776011217388885,1,0.6530520527746082,0.34326132242437213,0.22442568334974444,0.3517766360787019,0.949215706720152,0.8422279706121877,0.4552822781027509,0.1638201446314822,0.6108126414010984,43.3744,17.2833,63.8543,Sustainability
Gerai Murah 088,1209268,61,0,2,0.18669429746141208,30,0.8912518131481663,0.8048427986631479,0.9891704007670942,5,1639.7952391130646,12,0,1,0,0.9604490502940365,0.08442352425942468,0.040129553773105675,0,0.5384567165460146,0.03291355407629981,0.44756163564908547,0.004526273728589492,0.048313718893286506,0.1832961695466857,0.4121444636629943,0.849583924820061,0.010505764490083558,44.2652,27.4678,61.2331,Sustainability
Kedai Damai 089,1286807,34,1,4,0.8385776663714248,32,0.3287095993874515,0.935956245205192,0.4797343143725288,4,651.8939485232307,17,1,2,0,0.42021918005154724,0.12428722367120748,0.7964317985012744,0,0.4369446393685714,0.506779420818274,0.6951237688623858,0.3665187028173783,0.0029029054295354184,0.45852498107207074,0.14446467916582562,0.5200857781506983,0.4316503669822389,19.5511,73.5431,53.7583,Equity
Kedai Runcit Sejahtera 090,1212185,34,1,4,0.7417833308897033,27,0.012656770211862511,0.9986095901130004,0.6255396472335975,5,50.0,16,0,3,0,0.562111387880047,0.5186834764842948,0.8201401786080039,1,0.1450647719123116,0.7540992452023009,0.5248882784666314,0.6013784004736076,0.832520380869041,0.08996582259185681,0.09399947451173385,0.7673835223059962,0.6431631786871291,16.3974,69.6713,62.0294,Equity
Gerai Murni 091,1394776,58,1,3,0.9308370315599105,27,0.39129833598306873,0.4337790040870445,0.3600525558057155,5,50.0,8,1,2,0,0.6149171963033175,0.8716251692990321,0.900713909685019,0,0.7782858717619923,0.9572528726696617,0.915356536612623,0.737350416645015,0.23201037567283966,0.15921710799603195,0.45017679807326205,0.30123429875538466,0.9020576657900248,38.3449,82.2335,71.9084,Equity
Warung Indah 092,1370171,32,1,6,0.16551973560490962,19,0.5091963531380597,0.22707331668030462,0.8525266696954988,5,326.5739648873941,25,1,3,0,0.6277040993262323,0.8745105701084698,0.9798868692874079,0,0.48112123234968074,0.843389195130817,0.5111509107496501,0.5530209246097504,0.6700179464613472,0.1918273862345029,0.5669779988503406,0.9214050627089391,0.20529466130327123,44.4975,36.6208,45.517,Sustainability
Restoran Setia 093,1339643,36,1,4,0.14425131411659153,10,0.10822042356740535,0.5600041612552491,0.5619879451183827,2,4011.7160117350236,5,1,3,0,0.4021560690781498,0.7000637554962629,0.11324278661272802,0,0.6452036884536445,0.2711525663191887,0.20752442982037755,0.9810755275832268,0.3489892709318535,0.7194978791493569,0.4884609544184776,0.8990196399161893,0.08557874333097426,60.9334,45.7701,26.1536,Efficiency
Warung Bahagia 094,1238044,51,1,2,0.5414293943049967,6,0.5376776168742563,0.8811344139481188,0.6628109362497648,5,1017.412848457248,25,0,1,0,0.15235026981344912,0.4487420227293315,0.2745048827350749,0,0.036812594177901836,0.34703930607101485,0.8316395233224474,0.5865512230557165,0.8234848341813947,0.21981747543479446,0.6803247851559369,0.32131402858321856,0.6981506934698573,38.8962,71.6572,31.5385,Equity
Restoran Jaya 095,1251214,28,1,4,0.6144336548350953,24,0.8194635841767315,0.4657318610145782,0.6489047080606765,3,1352.3351164329122,24,0,3,0,0.07044586570708311,0.23113414501729423,0.6306182374246662,1,0.8922957849011659,0.519744128006664,0.7788125716570928,0.08306282143587873,0.8536026143367839,0.5121608510934395,0.4760052803360496,0.8511692710442123,0.24975038400853977,43.8843,64.5773,28.3103,Equity
Kedai Maju 096,1392300,59,0,4,0.48017344185958954,9,0.377650950839194,0.5053993025722535,0.36398213989773254,1,488.47373842198766,15,1,4,0,0.9059883873160147,0.47468035547352216,0.8763690737434171,0,0.5180028779313064,0.6850211627136943,0.20223471714459618,0.8550014193656442,0.9418662572984647,0.6774615848147558,0.8635808193137172,0.24545782487478474,0.8818945229711038,30.0368,29.2069,69.4464,Sustainability
Kedai Indah 097,1314752,39,1,5,0.5989666363238755,27,0.3526448065343022,0.1344391059278267,0.07599099580661584,4,979.940188809815,8,0,3,0,0.3665510331636811,0.21706427151463192,0.16231203947442463,0,0.349443390966805,0.7363535769867888,0.7711576760344245,0.6527950527430857,0.385261208891841,0.5499933353699501,0.605159059267806,0.9773908345021538,0.8655445439673056,26.0523,58.9587,60.8784,Sustainability
Warung Bahagia 098,1248984,45,0,3,0.18037976887507134,7,0.3388104202306774,0.42045549256776105,0.8077062260940501,3,192.60950604791046,18,1,2,0,0.180687333357049,0.7730196921662296,0.4835460063837368,0,0.8269175699117004,0.8495632377966151,0.32226233840389507,0.5170943523900596,0.005965724114543991,0.6605273828746548,0.22629825473469134,0.5164868663461438,0.5572680682830274,35.1162,22.2152,29.1955,Efficiency
Bengkel Setia 099,1240774,46,0,4,0.47961375416408336,6,0.9230944458836919,0.38699480980857814,0.2897159191843175,1,50.0,21,1,4,0,0.9835720133597566,0.42150709740228187,0.9787867402332079,0,0.8117458962085926,0.2246523407041865,0.5652970495343955,0.7791206737672548,0.14410516016470376,0.8994730063523234,0.8761276831292926,0.5524467503604634,0.4866950298763373,40.7953,29.1846,58.4437,Sustainability
Kedai Runcit Bahagia 100,1202568,40,1,4,0.6580925609396678,33,0.0487580987901991,0.3516885028654496,0.8489302284777045,3,1252.0485769573766,28,1,1,0,0.8029078830916946,0.539362104482676,0.3310273888780507,0,0.22004465509210502,0.11172194374263478,0.9708912088352524,0.6902882561846461,0.30799495661348575,0.9659094054071299,0.8606311311227177,0.01863952694775084,0.043903659680904594,29.0929,66.3237,58.1834,Equity
Kedai Runcit Murni 101,1320151,37,0,4,0.4327064492487037,21,0.4450761419929553,0.8872986699241998,0.6086430087908263,5,123.22568050914873,8,0,4,0,0.9811828874199306,0.6809334386008602,0.49110291561753916,0,0.3710991420096613,0.17756762664213588,0.04428671779386251,0.9488280736766372,0.8081121913915318,0.684053022990315,0.3701192865423186,0.7496472904365523,0.9957184926042808,34.9071,27.3083,84.8689,Sustainability
Kedai Runcit Sejahtera 102,1393664,32,1,4,0.6794473358165979,38,0.26459945414971686,0.059301433212332944,0.353703958097478,4,651.8714414138437,19,0,4,0,0.2788056477540395,0.526425973120304,0.6938022067395878,0,0.6055643617545576,0.9433922330447465,0.17068653461496408,0.4641837871891552,0.910427567791774,0.18676716612813848,0.18920773405755575,0.24505134172900667,0.23890812724998411,29.6918,67.1779,46.8195,Equity
Kedai Setia 103,1398635,35,1,3,0.4511912805538396,17,0.8938070253874942,0.9721471828973469,0.5942471489736227,3,537.8884777459396,17,0,4,0,0.4632477682704369,0.7553078175836665,0.4217262782232326,0,0.9985876523569501,0.1323649428860315,0.6061008057691678,0.7107333813806462,0.21013647051128548,0.9792439078521774,0.7784320635933705,0.17137315484453353,0.40524749026425966,54.3921,63.0477,43.4373,Equity
Gerai Sejahtera 104,1333767,28,1,4,0.33359958084227725,31,0.09605226358380392,0.008246825273136027,0.6454926923614376,4,86.08476081727783,27,0,4,0,0.8086929754136667,0.7860623815640089,0.7175396183594437,0,0.7864485094309149,0.3189340214073647,0.05008623195209294,0.45913686531452125,0.3903931819850486,0.07023183110713038,0.059813591810742306,0.375385333898437,0.6173114243502951,27.2506,53.344,74.1171,Sustainability
Restoran Murni 105,1324375,31,1,4,0.30360504708709235,37,0.4114427666804108,0.945594013949809,0.7066834077586723,2,108.94058381967683,4,0,4,0,0.5518909017738167,0.24273441826400222,0.14765426187810748,0,0.04989649050093836,0.19577382070504734,0.10997706356802162,0.27805222448916755,0.5661829591004679,0.9277349757076098,0.4279356560366714,0.3285314699252476,0.4097540671056151,20.6215,52.1442,62.1183,Sustainability
Kedai Runcit Indah 106,1379262,63,0,6,0.410902058988588,11,0.4068161520310857,0.5480475028385435,0.8223381345070713,2,199.54708392981803,4,0,2,0,0.3549634611719171,0.298140084353112,0.23059705478547088,0,0.7362345672378845,0.11072644663613074,0.6129887336119186,0.3194916199815703,0.27704844459944233,0.4517333648395022,0.45966088261216587,0.14057421974103512,0.8176983079103091,22.9734,16.4361,46.9795,Sustainability
Perniagaan Murah 107,1336330,57,1,3,0.023089622682200828,28,0.8883944175470226,0.7024452444001158,0.1597549422179847,5,707.2042487709836,26,0,4,0,0.15842659422827932,0.05932119389656054,0.3868913892868586,0,0.4906655756822903,0.5267598468518587,0.8414646901596319,0.5920191385428744,0.3429144872533103,0.842483411357091,0.6290942898276729,0.7927357879995499,0.07339935499212824,34.8984,45.9236,29.539,Equity
Gerai Murah 108,1239504,38,1,4,0.6685251384461137,5,0.21549344504096946,0.18713284969512323,0.9441443847686166,5,50.0,20,0,2,0,0.5617652078543813,0.08919507918895042,0.9839057440196909,0,0.01830503530011951,0.37940004594350163,0.5457363917898517,0.1804675722672494,0.7868040743473522,0.34017421191354846,0.2713999142814262,0.7213095433702102,0.7595550022329695,9.5979,66.741,49.0073,Equity
Bengkel Jaya 109,1364231,26,1,6,0.8451056409802619,12,0.6448954103016111,0.654211539016607,0.41084061442751085,2,261.3384031229369,20,1,2,0,0.5983873499909717,0.8294760988410457,0.34877470408917655,0,0.45284067000900463,0.7266019036872728,0.1867615028097218,0.505390617552158,0.1688725791221649,0.5614953919393917,0.35485961953669853,0.28783978826619316,0.22613266831841783,46.6209,63.8042,39.7195,Equity
